BACandBLUE,,,,,,,,,,,,
24HOUR CONTROL,,,24HOUR BLANK,2HOUR BLANK,2HOUR CONTROL,,,70HOUR BLANK,,,70HOUR CONTROL,
JTB-E02-185-10,,,JTB-E02-185-06,JTB-E02-184-15,JTB-E02-184-16,,,JTB-E02-186-08,,,JTB-E02-186-11,
R.T.,Library/ID,Area,Area,Area,R.T.,Area,,R.T.,Area,,R.T.,Area
17.293,"LINALOOL OXIDE (2) $$ 2-Furanmethanol, 5-ethenyltetrahydro-.alpha.,.alpha.,5-trimethyl-, cis- (CAS) $$ Linalyl oxide $$ Linalool oxide $$ Linalool oxide B $$ cis-Linalyl oxide $$ cis-Linalool oxide $$ Furfuryl alcohol, tetrahydro-.alpha.,.alpha.,5-trimeth",,,20780717,18.132,4490009,,,,,,
17.606,Toluene,6766388,,,18.464,3414018,,,,,21.402,25570406
17.84,"2-Hexen-1-ol, (E)- (CAS) $$ trans-2-Hexen-1-ol $$ (E)-2-Hexen-1-ol $$ trans-HEX-2-ENOL $$ trans-2-Hexenol $$ 2-Hexenol $$ 2-Hexen-1-ol, trans-",247282981,,,19.034,120388643,,,,,21.522,29931092
18.126,Hexanal (CAS) $$ n-Hexanal $$ Hexaldehyde $$ Caproaldehyde $$ Capronaldehyde $$ n-Caproaldehyde $$ Caproic aldehyde $$ Hexylaldehyde $$ n-Capronaldehyde $$ cyclohexanol $$ 1-hexanal $$ n-C5H11CHO $$ n-Hexaldehyde $$ n-Caproylaldehyde $$ Aldehyde C-6 $$ Ka,6591630,,,19.23,8877491,,,,,21.704,21174198
18.455,"Butanoic acid, 2-hydroxy-3-methyl-, ethyl ester (CAS) $$ ETHYL 2-HYDROXY ISOVALERATE $$ Ethyl 2-hydroxyisovalerate $$ Butyric acid, 2-hydroxy-3-methyl-, ethyl ester $$ Ethyl 2-hydroxy-3-methylbutanoate",6705986,,,,,,,,,21.784,12752697
18.466,"Ethanone, 1-(2-furanyl)- (CAS) $$ 2-Acetylfuran $$ 2-Furyl methyl ketone $$ Acetylfuran $$ Methyl 2-furyl ketone $$ Ketone, 2-furyl methyl $$ Furyl methyl ketone $$ Furan, 2-acetyl- $$ 1-(2-Furanyl)ethanone",,,4840622,,,,,,,,
18.757,"PIPERITONE SEMICARBAZONE $$ Hydrazinecarboxamide, 2-[3-methyl-6-(1-methylethyl)-2-cyclohexen-1-ylidene]- (CAS) $$ p-Menth-1-en-3-one, semicarbazone $$ Hydrazinecarboxamide, 2-[3-methyl-6-(1-methylethyl)-2-cyclohexen-1-ylidene]-, stereoisomer",,,11900061,19.414,10159502,,,,,,
18.788,"Benzene, 1-methyl-4-(1-methylethenyl)- (CAS) $$ 1-Methyl-4-isopropenylbenzene $$ PARA CYMENYL $$ 4-Isopropenyl-1-methylbenzene $$ 2-p-Tolylpropene $$ Dehydro-p-cymene $$ p-Isopropenyltoluene $$ 4-Isopropenyltoluene $$ p,.alpha.-Dimethylstyrene $$ .alpha.,",4953122,,,,,,,,,22.206,22900982
19.005,DILL ETHER,,,7559267,19.533,282108728,,,,,,
19.029,"LINALOOL OXIDE (2) $$ 2-Furanmethanol, 5-ethenyltetrahydro-.alpha.,.alpha.,5-trimethyl-, cis- (CAS) $$ Linalyl oxide $$ Linalool oxide $$ Linalool oxide B $$ cis-Linalyl oxide $$ cis-Linalool oxide $$ Furfuryl alcohol, tetrahydro-.alpha.,.alpha.,5-trimeth",261473326,,,,,,,,,22.56,5023403
19.129,BENZALDEHYDE,,,5563279,19.651,10435214,,,,,,
19.226,1-OCTEN-3-OL,10200601,,,,,,,,,22.895,12613838
19.361,.ALPHA.-TERPINENE,,,8662691,19.919,48401564,,,,,,
19.409,HEPTANOL,12334052,,,,,,,,,23.055,7596144
19.494,"(+,-)-(2R,5R)-2,10,10-Trimethyl-6-methylidene-1-oxaspiro(4.5)dec-7-ene $$ 1-Oxaspiro[4.5]dec-7-ene, 2,10,10-trimethyl-6-methylene-, trans-(.+-.)- (CAS)",,,71311969,20.296,4627216,,,,,,
19.528,"1H-Pyrazole, 3,5-dimethyl- (CAS) $$ 3,5-Dimethylpyrazole $$ U 6245 $$ TH 564 $$ Pyrazole, 3,5-dimethyl- $$ 3,5-Dimethyl-1H-pyrazole $$ DMP $$ 3,5 DMP $$ 3,5-Dwumetylopirazolu",373612910,,,,,,,,,23.899,9530699
19.551,2-Furancarboxaldehyde (CAS) $$ Furfural $$ 2-Furaldehyde $$ Fural $$ Furole $$ Furale $$ Furfurole $$ 2-Furfural $$ Furaldehyde $$ Furancarbonal $$ 2-Formylfuran $$ .alpha.-Furole $$ Furfuraldehyde $$ 2-Furancarbonal $$ 2-Furanaldehyde $$ Furfurylaldehyde,,8102531,,,,,,,,,
19.591,"(+,-)-(2R,5R)-2,10,10-Trimethyl-6-methylidene-1-oxaspiro(4.5)dec-7-ene $$ 1-Oxaspiro[4.5]dec-7-ene, 2,10,10-trimethyl-6-methylene-, trans-(.+-.)- (CAS)",,,38331093,20.489,4669269,,,,,,
19.646,"1H-Pyrazole, 3,5-dimethyl- (CAS) $$ 3,5-Dimethylpyrazole $$ U 6245 $$ TH 564 $$ Pyrazole, 3,5-dimethyl- $$ 3,5-Dimethyl-1H-pyrazole $$ DMP $$ 3,5 DMP $$ 3,5-Dwumetylopirazolu",15674936,,,20.845,10159095,,,,,24.025,4481156
19.914,TRANS-LINALOOL OXIDE,97904073,,,,,,,,,24.247,5994192
20.235,LINALOOL L,,,28031217,20.974,18025775,,,,,,
20.293,"Benzene, trimethyl(1-methylethyl)- (CAS) $$ AR-ISOPROPYL-1,2,4-TRIMETHYLBENZENE $$ Cumene, trimethyl- $$ Isopropylpseudocumene $$ Monoisopropylpseudocumene",5913381,,,21.104,11302910,,,,,24.342,18243656
20.478,"1-Hexanol, 2-ethyl- (CAS) $$ 2-Ethylhexanol $$ 2-Ethyl-1-hexanol $$ Ethylhexanol $$ 2-Ethylhexan-1-ol $$ 2-Ethylhexyl alcohol $$ 2-Ethyl-hexanol-1 $$ Ethylhexyl alcohol $$ Octyl alcohol $$ 2-Ethylhexanol-1",4832515,,,21.325,11699324,,,,,24.489,13811588
20.615,Acetic acid (CAS) $$ Ethylic acid $$ Vinegar acid $$ Ethanoic acid $$ Glacial acetic acid $$ Methanecarboxylic acid $$ CH3COOH $$ component of Aci-Jel $$ Acetasol $$ Acide acetique $$ Acido acetico $$ Azijnzuur $$ Essigsaeure $$ Octowy kwas $$ Acetic acid,15233417,,,,,,,,,24.897,8296444
20.661,"1,2-Ethanediamine, N,N'-bis[1-methyl-3-(2-thienyl)-2-propenylidene]-",,,10202705,21.409,12895531,,,,,,
20.676,Acetic acid (CAS) $$ Ethylic acid $$ Vinegar acid $$ Ethanoic acid $$ Glacial acetic acid $$ Methanecarboxylic acid $$ CH3COOH $$ component of Aci-Jel $$ Acetasol $$ Acide acetique $$ Acido acetico $$ Azijnzuur $$ Essigsaeure $$ Octowy kwas $$ Acetic acid,4824993,,,21.528,17276154,,,,,25.149,75287090
20.735,Acetic acid (CAS) $$ Ethylic acid $$ Vinegar acid $$ Ethanoic acid $$ Glacial acetic acid $$ Methanecarboxylic acid $$ CH3COOH $$ component of Aci-Jel $$ Acetasol $$ Acide acetique $$ Acido acetico $$ Azijnzuur $$ Essigsaeure $$ Octowy kwas $$ Acetic acid,11617135,,,21.603,20117124,,,,,25.324,7127603
20.838,"1,4-Hexadiene, 2,5-dimethyl- (CAS) $$ 2,5-dimethyl-1,4-hexadiene",34787421,,,21.713,114185312,,,,,26.398,86507388
20.968,"N-methyl-1,3-dithioisoindoline $$ 1H-Isoindole-1,3(2H)-dithione, 2-methyl- $$ N-Methyldithiophthalimide",43415651,,,,,,,,,26.624,235433812
20.974,"Acetophenone, 2'-(trimethylsiloxy)- (CAS) $$ O-HYDROXYACETOPHENONE-TMS-ETHER $$ TRIMETHYLSILYLETHER OF O-HYDROXYACETOPHENONE $$ 2-OTMS-acetophenone $$ Ethanone, 1-[2-[(trimethylsilyl)oxy]phenyl]-",,7840291,,21.793,72487455,,,,,,
21.101,Adenosine,32268918,,,22.211,72679621,,,,,26.777,15310292
21.316,DILL ETHER,22651224,,,22.565,20075934,,,,,27.573,35124151
21.403,Benzaldehyde (CAS) $$ Phenylmethanal $$ Benzenecarbonal $$ Benzaldehyde FFC $$ Benzoic aldehyde $$ Artificial Almond Oil $$ Benzenecarboxaldehyde $$ Almond artificial essential oil $$ Phenylmethanal benzenecarboxaldehyde $$ Benzadehyde $$ NCI-C56133 $$ Oi,33493608,,,22.903,9667157,,,,,27.647,13899602
21.523,"[1]benzothieno[2,3-c]quinolin-6(5H)-thione $$ [1]Benzothieno[2,3-c]quinoline-6(5H)-thione",35784082,4809824,,23.063,6765952,,,,,27.697,26060454
21.6,".alpha.-terpinolene $$ Cyclohexene, 1-methyl-4-(1-methylethylidene)- (CAS) $$ 1,4(8)-P-MENTHADIENE $$ 1-METHYLENE-4-ISOPROPYLENECYCLOHEXANE $$ Terpinolene $$ .ALPHA.-TERPINOLEN $$ Terpinolen $$ p-Mentha-1,4(8)-diene $$ UN 2541 $$ 4-Isopropylidene-1-methyl",17474019,,,23.132,7482134,,,,,27.769,47109209
21.707,"(+,-)-(2R,5R)-2,10,10-Trimethyl-6-methylidene-1-oxaspiro(4.5)dec-7-ene $$ 1-Oxaspiro[4.5]dec-7-ene, 2,10,10-trimethyl-6-methylene-, trans-(.+-.)- (CAS)",94866533,,,23.904,17161715,,,,,27.971,53046735
21.786,vitispirane,66423102,,,24.052,9496297,,,,,28.339,97174490
22.206,"Linalool $$ 1,6-Octadien-3-ol, 3,7-dimethyl- (CAS) $$ Linalol $$ .beta.-Linalool $$ Linalyl alcohol $$ 2,6-Dimethyl-2,7-octadien-6-ol $$ allo-Ocimenol $$ p-Linalool $$ LINOLOOL (D) $$ 2,6-Dimethyl-2,7-octadiene-6-ol $$ 2,6-Dimethylocta-2,7-dien-6-ol $$ 3,",81964810,,,,,,,,,29.108,10062171
22.223,TERPINEOL-4,,,7657374,,,,,,,,
22.353,CIS-DIHYDROCARVONE,,,3813809,24.353,6188674,,,,,,
22.432,Acetic acid (CAS) $$ Ethylic acid $$ Vinegar acid $$ Ethanoic acid $$ Glacial acetic acid $$ Methanecarboxylic acid $$ CH3COOH $$ component of Aci-Jel $$ Acetasol $$ Acide acetique $$ Acido acetico $$ Azijnzuur $$ Essigsaeure $$ Octowy kwas $$ Acetic acid,10763488,,,24.432,8959569,,,,,29.73,12426818
22.56,N-OCTANOL,22369558,,,,,,,,,30.389,4559815
22.812,".beta.-Cyclocitral $$ 1-Cyclohexene-1-carboxaldehyde, 2,6,6-trimethyl- (CAS) $$ 1-Formyl-2,6,6-trimethyl-1-cyclohexene",,,8659654,24.492,9879432,,,,,,
22.845,"9H-pyrrolo[3',4':3,4]pyrrolo[2,1-a]phthalazine-9,11(10H)-dione,10-ethyl-8-phenyl",6935516,,,24.9,10213254,,,,,30.706,10143912
22.896,5-METHYLFURFURAL,17388083,,,25.152,95389522,,,,,31.416,5260953
23.057,16-oxosalutaridine,11947612,,,25.328,9642376,,,,,32.343,10132926
23.124,TERPINENE 1-OL,14711582,,,,,,,,,33.243,5359600
23.369,"Benzene, 1-methyl-2-(methylthio)- (CAS) $$ 2-METHYL-THIOANISOLE $$ 2-METHYL-1-(1-THIAETHYL)BENZENE $$ Methyl o-tolyl sulfide $$ Sulfide, methyl o-tolyl $$ o-Cresyl methyl sulfide $$ 2-methylthioanisole $$ 2-Methylbenzyl mercaptan $$ o-Methylbenzyl mercapt",,,6854001,,,,,,,,
23.643,"1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl- (CAS) $$ Safranal",,,14559092,,,,,,,,
23.805,"Propane, 2-chloro-2-nitro- (CAS) $$ 2-Chloro-2-nitropropane",,,29279940,26.102,5325966,,,,,,
23.899,"3-Cyclohexen-1-ol, 4-methyl-1-(1-methylethyl)- (CAS) $$ 4-Terpineol $$ Terpinene-4-ol $$ 1-Terpinen-4-ol $$ 4-Carvomenthenol $$ p-Menth-1-en-4-ol $$ TERPINEOL-4 $$ Terpinen-4-ol $$ 1-Methyl-4-isopropyl-1-cyclohexen-4-ol $$ 4-Terpinenol $$ Terpene-4-ol $$",24687187,,,,,,,,,34.529,5969362
23.977,Z-.beta.-ocimenol,,,5212495,26.401,66548011,,,,,,
24.037,"2-Pyrimidinamine, N,N-dimethyl- $$ Pyrimidine, 2-(dimethylamino)- $$ 2-Dimethylaminopyrimidine $$ 2-Dimethylaminopyrmiidine $$ 2-N,N-Dimethylaminopyrimidine",11063167,,,26.628,266769693,,,,,34.664,3976495
24.251,"TRICYCLO[3.3.0.0(4,6)]OCTAN-3-ONE, 6-METHYL-",7494855,,,26.782,12437070,,,,,36.485,11478248
24.343,3-(CYCLOHEX-2'-EN-YL)-PROPIONALDEHYDE $$ 3-Cyclohexene-1-propanal $$ 3-Cyclohexene-1-propionaldehyde $$ 3-(Cyclohex-3-enyl)propanal,18139106,,,27.974,32180568,,,,,38.532,6749333
24.421,"1-Methoxy-4-(1'-methylethyl)cyclohexa-1,4-diene",5828608,,,28.167,14475821,,,,,39.807,3253010
24.487,BUTAN-4-OLIDE,15459436,,,28.219,5514831,,,,,,
24.725,"Cyclohexanol, 1-methyl-4-(1-methylethenyl)- (CAS) $$ .beta.-Terpineol $$ TRANS .BETA.-TERPINEOL $$ CYCLOHEXANOL, 4-ISOPROPENYL-1-METHYL- $$ p-Menth-8-en-1-ol $$ BETA-TERPINEOL $$ t-Menth-1-en-8-ol",5193227,,,28.259,4865719,,,,,,
24.894,"2-Methoxy-4-methylphenol $$ Phenol, 2-methoxy-4-methyl- $$ p-Cresol, 2-methoxy- $$ p-Creosol $$ p-Methylguaiacol $$ Creosol $$ Homoguaiacol $$ 2-Methoxy-p-cresol $$ 2-Methoxy-4-cresol $$ 3-Methoxy-4-hydroxytoluene $$ 4-Hydroxy-3-methoxytoluene $$ 4-Methyl",14729172,,,28.344,65309354,,,,,,
25.148,"PHOSPHANOXYD, TRIMETHYL-",92739648,,,,,,,,,,
25.153,"Propane, 1-chloro-2-nitro- (CAS) $$ 1-Chloro-2-nitropropane $$ Korax $$ Lanstan $$ NIA 5961 $$ Niagara 5,961 $$ Chloronitropropan $$ Chloronitropropane $$ Lastan",,57490109,,,,,,,,,
25.157,".beta.-Santalol $$ santalol $$ 2-Penten-1-ol, 2-methyl-5-(2-methyl-3-methylenebicyclo[2.2.1]hept-2-yl)-, [1S-[1.alpha.,2.alpha.(Z),4.alpha.]]- $$ 2-Penten-1-ol, 2-methyl-5-(2-methyl-3-methylene-2-norbornyl)- $$ Santalol b $$ cis-.beta.-Santalol $$ (-)-.be",,,41110251,28.774,8856038,,,,,,
25.324,".alpha.-Terpinyl propionate $$ 3-Cyclohexene-1-methanol, .alpha.,.alpha.,4-trimethyl-, propanoate (CAS) $$ 4-Terpinenyl ester of propanoic acid $$ .alpha.-Terpinyl ester of propanoic acid $$ .alpha.-terpinyl propanoate",18711293,,,,,,,,,,
25.442,.BETA. FENCHYL ALCOHOL,,,148881798,,,,,,,,
25.589,"Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, exo- (CAS) $$ Isoborneol $$ Isobornyl alcohol $$ exo-2-Hydroxy-1,7,7-trimethylnorbornane $$ ISO-BORNEOL $$ BORNEOL ISO $$ exo-1,7,7-Trimethylbicyclo(2.2.1)heptan-2-ol $$ exo-2-Bornanol $$ exo-2-Camphanol $$ DL-",,,14122098,29.607,5692086,,,,,,
26.101,"2-oxo-2,3,6,7,8,9-hexahydro-5H-pyrrolo[1,2-a]azepine",6090068,,,29.735,10173380,,,,,,
26.398,"6-Acetoxy-1,4-dimethylbicyclo[3.2.0]hept-3-ene",138397842,,,30.712,6668916,,,,,,
26.624,.ALPHA. TERPINEOL,439908211,6964636,12619178,31.42,5760712,,,,,,
26.779,"1-BORNEOL $$ Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, (1S-endo)- (CAS) $$ Linderol $$ l-Borneol $$ (-)-Borneol $$ Ngai camphor $$ Borneol, (1S,2R,4S)-(-)- $$ Borneol, (1S,2R,4S)-)- (8CII) $$ (-)-(1S,4S)-Borneol $$ ((1S)-endo)-(-)-Borneol $$ l-2-Bornan",30436447,,,,,,,,,,
26.909,"1, 1, 5-Trimethyl-1, 2-dihydronaphthalene",,,23151842,,,,,,,,
27.509,"Oxime-, methoxy-phenyl-_",,,26876004,32.344,5727959,,,,,,
27.575,"Hexanoic acid, 2-methyl- (CAS) $$ 2-Methylhexanoic acid $$ 2-METHYL-HEXANOIC ACID $$ 2-Hexanecarboxylic acid $$ .alpha.-Methylcaproic acid $$ 2 METHYL HEXANOIC ACID $$ 2-Methylcaproic acid",32400753,,,34.53,5117585,,,,,,
27.645,3-METHYLVALERIC ACID,22109898,,,34.678,8575241,,,,,,
27.719,"Pentanoic acid (CAS) $$ Valeric acid $$ n-Valeric acid $$ Valerianic acid $$ n-Pentanoic acid $$ Propylacetic acid $$ 1-Butanecarboxylic acid $$ n-C4H9COOH $$ Butanecarboxylic acid $$ Valeric acid, N- $$ Kyselina valerova $$ NA 1760",14286110,,,38.538,5068313,,,,,,
27.757,"Pentanoic acid (CAS) $$ Valeric acid $$ n-Valeric acid $$ Valerianic acid $$ n-Pentanoic acid $$ Propylacetic acid $$ 1-Butanecarboxylic acid $$ n-C4H9COOH $$ Butanecarboxylic acid $$ Valeric acid, N- $$ Kyselina valerova $$ NA 1760",50548223,,,,,,,,,,
27.81,Methyl salicylate,,,5996605,,,,,,,,
27.967,"Naphthalene, 1,2-dihydro-1,1,6-trimethyl- (CAS) $$ 1,1,6-trimethyl-1,2-dihydronaphthalene $$ 3,8,8-Trimethildihydronaphthalene",91403863,,,,,,,,,,
28.237,Thiirane,,,2489487,,,,,,,,
28.337,"9-Borabicyclo[3.3.1]nonan-9-amine, N-methyl- (CAS) $$ 9-BORABICYCLO[3.3.1]NONANE, B-METHYLAMINO-",116904841,18116002,,,,,,,,,
28.763,"Benzoic acid, 2-hydroxy-, methyl ester (CAS) $$ Methyl salicylate $$ Salicylic acid methyl ester $$ Betula $$ Exagien $$ Analgit $$ Flucarmit $$ Betula oil $$ Betula lenta $$ Teaberry oil $$ Spicewood oil $$ Gaultheriaoel $$ Gaultheria oil $$ Wintergrueno",23346356,,,,,,,,,,
28.769,2'-Ethoxyformanilide,,,4481511,,,,,,,,
28.946,"Propanamide, N-(4-methoxyphenyl)-2,2-dimethyl-",,,3135823,,,,,,,,
29.105,".beta.-Santalol $$ santalol $$ 2-Penten-1-ol, 2-methyl-5-(2-methyl-3-methylenebicyclo[2.2.1]hept-2-yl)-, [1S-[1.alpha.,2.alpha.(Z),4.alpha.]]- $$ 2-Penten-1-ol, 2-methyl-5-(2-methyl-3-methylene-2-norbornyl)- $$ Santalol b $$ cis-.beta.-Santalol $$ (-)-.be",22460911,,,,,,,,,,
29.606,1-Isoamyl-2-formyl pyrrole,7567975,,,,,,,,,,
29.729,"Benzene, 1-(1,3-dimethoxypropoxy)-2-methyl- (CAS)",25853651,,,,,,,,,,
30.037,"Benzenemethanol, .alpha.,.alpha.,4-trimethyl-",,,3508425,,,,,,,,
30.39,carveol 1,6165158,,,,,,,,,,
30.708,PARA-CYMEN-8-OL,12766167,,,,,,,,,,
31.353,"Cyclotetrasiloxane, octamethyl- (CAS) $$ 1,1,3,3,5,5,7,7-OCTAMETHYL-CYCLOOCTASILOXANE $$ OCTAMETHYL-(CYCLIC TETRAMER) CYCLOTETRASILOXANE $$ Octamethylcyclotetrasiloxane $$ NUC Silicone VS 7207 $$ Octamethyl-cyclotetrasiloxane $$ Oktamethylcyklotetrasiloxa",5277733,,,,,,,,,,
31.415,Benzenemethanol (CAS) $$ Benzyl alcohol $$ Benzal alcohol $$ Phenylmethanol $$ Phenylcarbinol $$ Benzenecarbinol $$ .alpha.-Toluenol $$ .alpha.-Hydroxytoluene $$ (Hydroxymethyl)benzene $$ Phenylmethyl alcoholine $$ Phenylmethyl alcohol $$ Benzoyl alcohol,7852046,,,,,,,,,,
32.343,"Benzeneethanol (CAS) $$ Phenethyl alcohol $$ PEA $$ PHENETHYL ALCOLHOL $$ Phenethanol $$ .beta.-PEA $$ Benzyl carbinol $$ 2-Phenylethanol $$ Ethanol, 2-phenyl- $$ 2-Phenethyl alcohol $$ .beta.-Phenylethanol $$ .beta.-Phenethyl alcohol $$ .beta.-Hydroxyeth",10454386,,,,,,,,,,
33.243,"8-Oxo-7,8-dihydro-3-(2'-deoxy-.beta.-D-erythro-pentofuranosyl)-S-triazolo[4,3-a]pyrazine $$ 1,2,4-Triazolo[4,3-a]pyrazin-8(7H)-one, 3-(2-deoxy-.beta.-D-erythro-pentofuranosyl)-",6742572,,,,,,,,,,
34.276,"Cycloocta-1,3,6-triene, 2,3,5,5,8,8-hexamethyl-",,,5555621,,,,,,,,
34.528,"(+)-(R)-p-Mentha-1,8(10)-dien-9-ol",7747761,,,,,,,,,,
34.67,"Benzene, 1,4-dimethyl-2,5-bis(1-methylethyl)- (CAS) $$ 1,4-Dimethyl-2,5-diisopropylbenzene $$ p-Xylene, 2,5-diisopropyl- $$ 1,4-Diisopropyl-2,5-dimethylbenzene $$ 2,5-Diisopropyl-p-xylene",8356035,,,,,,,,,,
36.278,3-Methyl-4-phenyl-1H-pyrazol-5-amine,,,44484659,,,,,,,,
36.451,1-formyl-5-phenyl-2-pyrroline,45140695,,,,,,,,,,
36.491,4-(1-methyl-propyl)amino-5-azacinnoline,,14208500,,,,,,,,,
38.537,EUGENOL,7785487,,,,,,,,,,
39.805,"Phenol, 2,3,5-trimethyl- (CAS) $$ 2,3,5-Trimethylphenol $$ Isopseudocumenol $$ 1-Hydroxy-2,3,5-trimethylbenzene",3188797,,,,,,,,,,
